,date,network,duration(s),tag,original_chyron,text_cleaned,llm_text
5557,2020-08-31 11:49:37,BBCNEWS,4,BBCNEWS_20200831_113000_Weather_World/start/1140,Afghan asylum seeker,Afghan asylum seeker,Afghan asylum seeker
5558,2020-08-31 11:51:46,BBCNEWS,4,BBCNEWS_20200831_113000_Weather_World/start/1260,Greek Migration and Asylum Minister,Greek Migration and Asylum Minister,Greek Migration and Asylum Minister
5560,2020-08-31 14:24:54,BBCNEWS,2,BBCNEWS_20200831_140000_BBC_News/start/1440,"Head of Resettlevï¬ent, Refugee Action",Head of Resettlevent Refugee Action,Head of Resettlement Refugee Action
5567,2020-08-31 20:37:31,BBCNEWS,7,BBCNEWS_20200831_200000_BBC_News/start/2220,"Greek migrant crisis. Almost 900,000 migrants arrived in Greece in 2015",Greek migrant crisis Almost 900000 migrants arrived in Greece in 2015,"Greek migrant crisis Almost 900,000 migrants arrived in Greece in 2015"
5568,2020-08-31 20:37:57,BBCNEWS,5,BBCNEWS_20200831_200000_BBC_News/start/2220,Greek migrant crisis. Many migrants stranded in camps on Greek islands,Greek migrant crisis Many migrants stranded in camps on Greek islands,Greek migrant crisis Many migrants stranded in camps on Greek islands
5569,2020-08-31 20:38:19,BBCNEWS,2,BBCNEWS_20200831_200000_BBC_News/start/2280,Greek migrant crisis. New government harden: stance inwards migrams,Greek migrant crisis New government harden stance inwards migrams,Greek migrant crisis New government hardens stance on migrants
5570,2020-08-31 20:42:20,BBCNEWS,10,BBCNEWS_20200831_200000_BBC_News/start/2520,Greek migrant crisis. Many local people helped refugees in 2015,Greek migrant crisis Many local people helped refugees in 2015,Greek migrant crisis Many local people helped refugees in 2015
5574,2020-09-01 08:33:29,FOXNEWSW,2,FOXNEWSW_20200901_080000_FOX__Friends_First/start/1980,DHS: LOS ANGELES SANCTUARY POLICY WILL KILL PEOPLE I R,DHS LOS ANGELES SANCTUARY POLICY WILL KILL PEOPLE I R,DHS LOS ANGELES SANCTUARY POLICY WILL KILL PEOPLE
5580,2020-09-01 13:18:49,MSNBCW,13,MSNBCW_20200901_130000_MSNBC_Live_With_Stephanie_Ruhle/start/1080,ACTING DHS SECY. WOLF SENT PORTLAND MAYOR CALLING VIOLENCE SENSELESS,ACTING DHS SECY WOLF SENT PORTLAND MAYOR CALLING VIOLENCE SENSELESS,ACTING DHS SECY WOLF SENT PORTLAND MAYOR CALLING VIOLENCE SENSELESS
5581,2020-09-01 13:55:17,FOXNEWSW,3,FOXNEWSW_20200901_130000_Americas_Newsroom/start/3300,"ICE ARRESTS MORE THAN 2,000 ILLEG_AL IMMIGRANTS",ICE ARRESTS MORE THAN 2000 ILLEGAL IMMIGRANTS,ICE ARRESTS MORE THAN 2000 ILLEGAL IMMIGRANTS
5605,2020-09-02 09:35:00,FOXNEWSW,3,FOXNEWSW_20200902_090000_FOX__Friends_First/start/2100,"MASSIVE OPERATION. . ICE AGENTS ARREST 2, 000 ILLEGAL IMMIGRANTS IN SIX WEEKS",MASSIVE OPERATION ICE AGENTS ARREST 2 000 ILLEGAL IMMIGRANTS IN SIX WEEKS,"MASSIVE OPERATION ICE AGENTS ARREST 2,000 ILLEGAL IMMIGRANTS IN SIX WEEKS"
5636,2020-09-02 22:10:49,BBCNEWS,4,BBCNEWS_20200902_220000_BBC_News/start/600,"Migrants: UK. . More than 400 cross English Channel, single-day record",Migrants UK More than 400 cross English Channel singleday record,Migrants UK More than 400 cross English Channel singleday record
5640,2020-09-03 00:10:46,BBCNEWS,4,BBCNEWS_20200903_000000_BBC_World_News/start/600,English Channel migrant crossings. 409 people makejonrney from France on Wednesday,English Channel migrant crossings 409 people makejonrney from France on Wednesday,English Channel migrant crossings 409 people make journey from France on Wednesday
5652,2020-09-03 17:35:31,CNNW,10,CNNW_20200903_170000_CNN_Newsroom/start/2100,TRUMP TRIES WALKING BACK TELLING PEOPLE TO ILLEGALLY VOTE TWICE,TRUMP TRIES WALKING BACK TELLING PEOPLE TO ILLEGALLY VOTE TWICE,TRUMP TRIES WALKING BACK TELLING PEOPLE TO ILLEGALLY VOTE TWICE
5654,2020-09-03 18:17:27,CNNW,20,CNNW_20200903_180000_CNN_Newsroom/start/1020,"TRUMP SUGGESTS NC RESIDENTS ILLEGALLY VOTE TWICE T0 ""TEST"" SYSTEM",TRUMP SUGGESTS NC RESIDENTS ILLEGALLY VOTE TWICE T0 TEST SYSTEM,TRUMP SUGGESTS NC RESIDENTS ILLEGALLY VOTE TWICE T0 TEST SYSTEM
5657,2020-09-03 22:01:56,MSNBCW,6,MSNBCW_20200903_220000_The_Beat_With_Ari_Melber/start/60,DHS: RUSSIA TRYING TO UNDERMINE MAIL VOTING,DHS RUSSIA TRYING TO UNDERMINE MAIL VOTING,DHS RUSSIA TRYING TO UNDERMINE MAIL VOTING
5662,2020-09-03 23:54:54,CNNW,7,CNNW_20200903_230000_Erin_Burnett_OutFront/start/3240,DHS: RUSSIA AMPLIFYING FALSE CLAIMS ABOUT MAIL-IN VOTER FRAUD,DHS RUSSIA AMPLIFYING FALSE CLAIMS ABOUT MAILIN VOTER FRAUD,DHS RUSSIA AMPLIFYING FALSE CLAIMS ABOUT MAILIN VOTER FRAUD
5668,2020-09-04 00:13:41,BBCNEWS,2,BBCNEWS_20200904_000000_BBC_World_News/start/780,Repatriated Migrant,Repatriated Migrant,Repatriated Migrant
5685,2020-09-04 18:19:58,BBCNEWS,5,BBCNEWS_20200904_180000_BBC_News/start/1140,Europe's migrant Cl'iSiS. Italy used to be major route into Europe for asylum seekers,Europes migrant CliSiS Italy used to be major route into Europe for asylum seekers,Europe's migrant crisis: Italy used to be a major route into Europe for asylum seekers
5686,2020-09-04 18:20:23,BBCNEWS,2,BBCNEWS_20200904_180000_BBC_News/start/1200,"Europe's migrant Ci'iSiS. 19,400 migrants have arrived in Italy this year",Europes migrant CiiSiS 19400 migrants have arrived in Italy this year,"Europe's migrant crisis: 19,400 migrants have arrived in Italy this year"
5687,2020-09-04 18:20:33,BBCNEWS,2,BBCNEWS_20200904_180000_BBC_News/start/1200,"Europe's migrant crisis. Around 5,200 arrived in the same period last year",Europes migrant crisis Around 5200 arrived in the same period last year,"Europe's migrant crisis: Around 5,200 arrived in the same period last year"
5688,2020-09-04 18:20:46,BBCNEWS,3,BBCNEWS_20200904_180000_BBC_News/start/1200,Europe's migrant crisis. Rai 1: Government approves closure of migrant centre on Lampedusa,Europes migrant crisis Rai 1 Government approves closure of migrant centre on Lampedusa,Europe's migrant crisis: Rai 1 Government approves closure of migrant centre on Lampedusa
5690,2020-09-04 18:24:46,BBCNEWS,2,BBCNEWS_20200904_180000_BBC_News/start/1440,Europe's migrant Ci'iSiS. 353 migrants allowed to leave rescue ship on Tuesday,Europes migrant CiiSiS 353 migrants allowed to leave rescue ship on Tuesday,Europe's migrant crisis: 353 migrants allowed to leave rescue ship on Tuesday
5691,2020-09-04 18:24:58,BBCNEWS,2,BBCNEWS_20200904_180000_BBC_News/start/1440,"Europe's migrant Ci'iSiS. Five years ago, more ihan one million crossed into Europe",Europes migrant CiiSiS Five years ago more ihan one million crossed into Europe,Europe's migrant crisis: Five years ago more than one million crossed into Europe
5694,2020-09-05 01:46:08,FOXNEWSW,2,FOXNEWSW_20200905_010000_Hannity/start/2760,FEDERAL JUDGE ORDERS TRUMP ADMINISTRATION TO. STOP DETAINING UNACCOMPANIED IMMIGRANT CHILDREN. . m MIMIC HG,FEDERAL JUDGE ORDERS TRUMP ADMINISTRATION TO STOP DETAINING UNACCOMPANIED IMMIGRANT CHILDREN m MIMIC HG,FEDERAL JUDGE ORDERS TRUMP ADMINISTRATION TO STOP DETAINING UNACCOMPANIED IMMIGRANT CHILDREN
5697,2020-09-05 08:27:47,CNNW,2,CNNW_20200905_080000_CNN_Newsroom_Live/start/1620,OperationÂ©$mile VISA. $20 a month provides surgeries aâ;. . operationsmorg 1-844-392-8854,Operationmile VISA 20 a month provides surgeries a operationsmorg 18443928854,Coronavirus UK global funding Protective equipment to be provided for refugees in Jordan
5698,2020-09-05 09:15:25,BBCNEWS,10,BBCNEWS_20200905_090000_BBC_News/start/900,Coronavirus: UK global funding. Prokective equipment to be provlded for refugees in Jordan,Coronavirus UK global funding Prokective equipment to be provlded for refugees in Jordan,ICE MAKES 300 ARRESTS IN LOS ANGELES AREA
5699,2020-09-05 10:24:40,FOXNEWSW,9,FOXNEWSW_20200905_100000_FOX_and_Friends_Saturday/start/1440,ICE MAKES 300 ARRESTS |N LOS ANGELES AREA,ICE MAKES 300 ARRESTS N LOS ANGELES AREA,AGENTS RESCUE ILLEGALS FROM DANGEROUSLY HOT TRAIN
5710,2020-09-05 22:12:04,MSNBCW,3,MSNBCW_20200905_220000_MSNBC_Live/start/720,ONLINE VIDEO PRODUCED BY U.S.. BORDER PATROL SPREADS FEAR OF MIGRANTS,ONLINE VIDEO PRODUCED BY US BORDER PATROL SPREADS FEAR OF MIGRANTS,ONLINE VIDEO PRODUCED BY US BORDER PATROL SPREADS FEAR OF MIGRANTS
5711,2020-09-05 22:12:33,MSNBCW,29,MSNBCW_20200905_220000_MSNBC_Live/start/720,U.S. BORDER PATROL PRODUCES DRAMATIZED VIDEO SHOWING. MIGRANT KILLING INNOCENT VICTIM IN A DARK ALLEY,US BORDER PATROL PRODUCES DRAMATIZED VIDEO SHOWING MIGRANT KILLING INNOCENT VICTIM IN A DARK ALLEY,US BORDER PATROL PRODUCES DRAMATIZED VIDEO SHOWING MIGRANT KILLING INNOCENT VICTIM IN A DARK ALLEY
5719,2020-09-06 08:28:24,FOXNEWSW,2,FOXNEWSW_20200906_080000_The_Greg_Gutfeld_Show/start/1680,FEDERAL JUDGE ORDERS TRUMP ADMINISTRATION. TO RESUME ISSUING DIVERSITY VISAS. . m MIMIC I-IISI,FEDERAL JUDGE ORDERS TRUMP ADMINISTRATION TO RESUME ISSUING DIVERSITY VISAS m MIMIC IIISI,FEDERAL JUDGE ORDERS TRUMP ADMINISTRATION TO RESUME ISSUING DIVERSITY VISAS
5739,2020-09-07 06:51:55,CNNW,7,CNNW_20200907_060000_CNN_Newsroom_Live/start/3060,CHINA IMPOSES NEW VISA RESTRICTIONS TARGETING U.S. MEDIA,CHINA IMPOSES NEW VISA RESTRICTIONS TARGETING US MEDIA,CHINA IMPOSES NEW VISA RESTRICTIONS TARGETING US MEDIA
5751,2020-09-07 10:49:47,BBCNEWS,3,BBCNEWS_20200907_090000_BBC_News/start/6540,Rohingya landing. . Passengers will be held M refugee centre and :es'ed for coronavirus,Rohingya landing Passengers will be held M refugee centre and esed for coronavirus,Rohingya landing Refugees say may set off from Bangladesh in March
5752,2020-09-07 10:49:54,BBCNEWS,8,BBCNEWS_20200907_090000_BBC_News/start/6540,Rohingya landing. Migrants included 14 children,Rohingya landing Migrants included 14 children,Rohingya landing Passengers will be held in a refugee center and tested for coronavirus
5753,2020-09-07 10:50:17,BBCNEWS,2,BBCNEWS_20200907_090000_BBC_News/start/6600,Rohingya landing. . Refugee camps in Bangladesh for Rahingya are overcrowded,Rohingya landing Refugee camps in Bangladesh for Rahingya are overcrowded,Rohingya landing in refugee camps in Bangladesh
5758,2020-09-07 14:30:25,CNNW,3,CNNW_20200907_140000_CNN_Newsroom_With_Poppy_Harlow_and_Jim_Sciutto/start/1800,CHINA IMPOSES NEW VISA RESTRICTIONS TARGETING U.S. MEDIA. .  . . David Culver CI\I\I International Correspondent,CHINA IMPOSES NEW VISA RESTRICTIONS TARGETING US MEDIA David Culver CIII International Correspondent,China imposes new visa restrictions targeting US media
5762,2020-09-07 23:48:25,CNNW,6,CNNW_20200907_230000_Erin_Burnett_OutFront/start/2880,"COHEN CALLS TRUMP ""A RACIST"" IN NEW BOOK; CLAIMS TRUMP. SAID BLACKS & HISPANICS WERE ""T00 STUPID"" TO VOTE FOR HIM",COHEN CALLS TRUMP A RACIST IN NEW BOOK CLAIMS TRUMP SAID BLACKS HISPANICS WERE T00 STUPID TO VOTE FOR HIM,Cohen calls Trump a racist in new book
5763,2020-09-07 23:51:00,CNNW,5,CNNW_20200907_230000_Erin_Burnett_OutFront/start/3060,"COHEN IN NEW BOOK: TRUMP SAID BLACKS & HISPANICS WERE. ""TOO STUPID"" TO VOTE FOR HIM & ""THEY'RE NOT MY PEOPLE""",COHEN IN NEW BOOK TRUMP SAID BLACKS HISPANICS WERE TOO STUPID TO VOTE FOR HIM THEYRE NOT MY PEOPLE,Cohen in new book Trump said Blacks Hispanics were too stupid to vote for him
5766,2020-09-08 03:56:10,FOXNEWSW,2,FOXNEWSW_20200908_030000_Fox_News_at_Night_With_Shannon_Bream/start/3360,"HERO DOG. . POLICE DOG ""ICE"" SURVIVING TWO ON- DUTY KNIFE A'ITACKS. ââ much 1",HERO DOG POLICE DOG ICE SURVIVING TWO ON DUTY KNIFE AITACKS much 1,Hero dog police dog ICE surviving two on duty knife attacks
5769,2020-09-08 09:08:13,FOXNEWSW,2,FOXNEWSW_20200908_090000_FOX__Friends_First/start/480,I TACKLING CARTELS. . CBP: CARTELS SENDING MORE 'HARD DRUGS' ACROSS BORDER,I TACKLING CARTELS CBP CARTELS SENDING MORE HARD DRUGS ACROSS BORDER,CBP CARTELS SENDING MORE HARD DRUGS ACROSS BORDER
5774,2020-09-08 13:41:54,CNNW,8,CNNW_20200908_130000_CNN_Newsroom_With_Poppy_Harlow_and_Jim_Sciutto/start/2460,MEXICAN GOVT. ACKNOWLEDGES ACTUAL DEATH TOLL LIKELY MUCH HIGHER,MEXICAN GOVT ACKNOWLEDGES ACTUAL DEATH TOLL LIKELY MUCH HIGHER,MEXICAN GOVT ACKNOWLEDGES ACTUAL DEATH TOLL LIKELY MUCH HIGHER
5775,2020-09-08 13:56:47,CNNW,5,CNNW_20200908_130000_CNN_Newsroom_With_Poppy_Harlow_and_Jim_Sciutto/start/3360,DHS DRAFT ASSESSMENT: WHITE SUPREMACY IS MOST LETHAL THREAT TO US.,DHS DRAFT ASSESSMENT WHITE SUPREMACY IS MOST LETHAL THREAT TO US,DHS DRAFT ASSESSMENT WHITE SUPREMACY IS MOST LETHAL THREAT TO US
5777,2020-09-08 17:22:41,CNNW,7,CNNW_20200908_170000_CNN_Newsroom/start/1320,DHS DRAFI': WHITE SUPREMACY IS MOST LETHAL THREAT TO THE U.S.,DHS DRAFI WHITE SUPREMACY IS MOST LETHAL THREAT TO THE US,DHS DRAFT WHITE SUPREMACY IS MOST LETHAL THREAT TO THE US
5781,2020-09-08 18:51:18,BBCNEWS,2,BBCNEWS_20200908_180000_Outside_Source/start/3060,British-Iranian national in detention. Nazanin ZaghaIi-Ratcliffe to face new vial,BritishIranian national in detention Nazanin ZaghaIiRatcliffe to face new vial,DHS THREAT ASSESSMENT CALLS OUT WHITE SUPREMACISTS
5787,2020-09-08 23:18:30,BBCNEWS,7,BBCNEWS_20200908_230000_BBC_World_News/start/1080,Ecological Threat Register. Report UK could face significant rise in climake refugees,Ecological Threat Register Report UK could face significant rise in climake refugees,UK could face significant rise in climate refugees
5791,2020-09-09 03:01:21,BBCNEWS,2,BBCNEWS_20200909_030000_BBC_News/start/60,LESDOS migrant camp fire. Fire breaks out at Moria refugee camp on Greek island,LESDOS migrant camp fire Fire breaks out at Moria refugee camp on Greek island,Fire breaks out at Moria refugee camp on Greek island
5793,2020-09-09 03:01:37,BBCNEWS,3,BBCNEWS_20200909_030000_BBC_News/start/60,"LESDOS migrant camp fire. Camp is home to nearly 13,000 asylum seekers",LESDOS migrant camp fire Camp is home to nearly 13000 asylum seekers,Camp is home to nearly 13000 asylum seekers
5795,2020-09-09 03:01:58,BBCNEWS,3,BBCNEWS_20200909_030000_BBC_News/start/60,LESDOS migrant camp fire. Asylum-seeker tested positive for coronavirus last week,LESDOS migrant camp fire Asylumseeker tested positive for coronavirus last week,Asylum seeker tested positive for coronavirus last week
5796,2020-09-09 03:02:12,BBCNEWS,2,BBCNEWS_20200909_030000_BBC_News/start/120,LESDOS migrant camp fire. 35 people conï¬rmed to have been infeï¬ed with COVID-19,LESDOS migrant camp fire 35 people conrmed to have been infeed with COVID19,35 people confirmed to have been infected with COVID-19
5798,2020-09-09 04:02:39,BBCNEWS,9,BBCNEWS_20200909_040000_BBC_World_News/start/120,Lesbos migrant camp fire. Camp on the Greek island now being evacuated,Lesbos migrant camp fire Camp on the Greek island now being evacuated,Camp on the Greek island now being evacuated
5799,2020-09-09 04:03:11,BBCNEWS,2,BBCNEWS_20200909_040000_BBC_World_News/start/180,Lesbos migrant camp fire. 35 people confirmed n: have COVID-19,Lesbos migrant camp fire 35 people confirmed n have COVID19,Lesbos migrant camp fire 35 people confirmed to have COVID-19
5800,2020-09-09 08:15:26,CNNW,10,CNNW_20200909_080000_CNN_Newsroom_Live/start/900,FIRE BREAKS OUT AT CROWDED REFUGEE CAMP IN GREECE,FIRE BREAKS OUT AT CROWDED REFUGEE CAMP IN GREECE,Fire breaks out at crowded refugee camp in Greece
5801,2020-09-09 08:15:37,CNNW,13,CNNW_20200909_080000_CNN_Newsroom_Live/start/900,"EYEWITNESS: REFUGEE CAMP ""COMPLETELY DESTROYEDll BY FIRE",EYEWITNESS REFUGEE CAMP COMPLETELY DESTROYEDll BY FIRE,Eyewitness: refugee camp completely destroyed by fire
5802,2020-09-09 09:16:00,BBCNEWS,4,BBCNEWS_20200909_090000_BBC_News/start/960,Lesbos migrant camp fire. Island of Lesbos will be declared in a sale of emergency,Lesbos migrant camp fire Island of Lesbos will be declared in a sale of emergency,Lesbos migrant camp fire: Island of Lesbos will be declared in a state of emergency
5803,2020-09-09 09:16:11,BBCNEWS,3,BBCNEWS_20200909_090000_BBC_News/start/960,Lesbos migrant camp fire. EU to pay to send unaccompanied children no mainland,Lesbos migrant camp fire EU to pay to send unaccompanied children no mainland,EU to pay to send unaccompanied children to mainland
5804,2020-09-09 09:16:22,BBCNEWS,3,BBCNEWS_20200909_090000_BBC_News/start/960,Lesbos migrant camp fire. Fire destroys Maria refugee camp on Greek island,Lesbos migrant camp fire Fire destroys Maria refugee camp on Greek island,Fire destroys Maria refugee camp on Greek island
5805,2020-09-09 09:16:46,BBCNEWS,3,BBCNEWS_20200909_090000_BBC_News/start/960,LESbOS migrant camp fire. Moria camp has been criticised for overcrowding,LESbOS migrant camp fire Moria camp has been criticised for overcrowding,Moria camp has been criticized for overcrowding
5812,2020-09-09 12:19:02,BBCNEWS,3,BBCNEWS_20200909_120000_BBC_News_at_One/start/1140,Migrant camp devastated,Migrant camp devastated,Migrant camp devastated
5814,2020-09-09 17:51:02,BBCNEWS,2,BBCNEWS_20200909_174500_BBC_News/start/360,ICE. . HE]. NEWS,ICE HE NEWS,ICE HE NEWS
5815,2020-09-09 18:02:55,BBCNEWS,4,BBCNEWS_20200909_180000_Outside_Source/start/120,Greek Minister of Migration and Asylum,Greek Minister of Migration and Asylum,Greek Minister of Migration and Asylum
5816,2020-09-09 19:07:00,BBCNEWS,3,BBCNEWS_20200909_190000_Outside_Source/start/420,"UN Refugee Agency, Lesbos",UN Refugee Agency Lesbos,UN Refugee Agency Lesbos
5826,2020-09-10 00:05:16,BBCNEWS,2,BBCNEWS_20200910_000000_BBC_World_News/start/300,Migrant camp fires. Second fire has des'royed wha' was left of camp,Migrant camp fires Second fire has desroyed wha was left of camp,Migrant camp fires Second fire has destroyed what was left of camp
5827,2020-09-10 00:05:29,BBCNEWS,2,BBCNEWS_20200910_000000_BBC_World_News/start/300,"Migrant camp fires. Almos' 13,000 residems ï¬ed the inferno",Migrant camp fires Almos 13000 residems ed the inferno,Migrant camp fires Almost 13000 residents fled the inferno
5828,2020-09-10 00:05:41,BBCNEWS,2,BBCNEWS_20200910_000000_BBC_World_News/start/300,Greece migrant camp fires. Camp was originally buil' :0 house a few hundred,Greece migrant camp fires Camp was originally buil 0 house a few hundred,Greece migrant camp fires Camp was originally built to house a few hundred
5830,2020-09-10 00:06:00,BBCNEWS,11,BBCNEWS_20200910_000000_BBC_World_News/start/360,Migrant camp fires. Huge blaze devas'ated Moria migram camp on Lesbos,Migrant camp fires Huge blaze devasated Moria migram camp on Lesbos,Migrant camp fires Huge blaze devastated Moria migrant camp on Lesbos
5831,2020-09-10 01:22:01,BBCNEWS,2,BBCNEWS_20200910_010000_BBC_News/start/1320,US revokes China visas. S'udents & scholars with suspected Chinese military links barred,US revokes China visas Sudents scholars with suspected Chinese military links barred,US revokes visas for 1000 Chinese students and researchers
5834,2020-09-10 02:07:00,BBCNEWS,2,BBCNEWS_20200910_020000_BBC_News/start/420,Migrant camp fires,Migrant camp fires,Migrant camp fires
5838,2020-09-10 04:43:12,BBCNEWS,3,BBCNEWS_20200910_040000_BBC_World_News/start/2580,US-China tensions. US revokes visas for 1000 Chinese studems and researchers,USChina tensions US revokes visas for 1000 Chinese studems and researchers,US-China tensions US revokes visas for 1000 Chinese students and researchers
5842,2020-09-10 09:24:27,MSNBCW,10,MSNBCW_20200910_090000_First_Look/start/1440,"UIGHURS ACCUSE CHINA OF MASS DETENTION, TORTURE. IN LANDMARK COMPLAINT I BY WILLEM MARX",UIGHURS ACCUSE CHINA OF MASS DETENTION TORTURE IN LANDMARK COMPLAINT I BY WILLEM MARX,Uighurs accuse China of mass detention torture in landmark complaint
5843,2020-09-10 10:21:46,BBCNEWS,2,BBCNEWS_20200910_090000_BBC_News/start/4860,Greece migrant camp fires. Back-to-back ï¬res destroy Europe's largest migranr camp,Greece migrant camp fires Backtoback res destroy Europes largest migranr camp,Greece migrant camp fires Back-to-back fires destroy Europe's largest migrant camp
5844,2020-09-10 10:22:00,BBCNEWS,2,BBCNEWS_20200910_090000_BBC_News/start/4920,Greece migrant camp ï¬res. Greek authoriï¬es racing to shaker khousands of asylum seekers,Greece migrant camp res Greek authories racing to shaker khousands of asylum seekers,Greece migrant camp sees Greek authorities racing to shelter thousands of asylum seekers
5845,2020-09-10 10:22:08,BBCNEWS,2,BBCNEWS_20200910_090000_BBC_News/start/4920,Greece migrant camp fires. 400 reenagers and children have been transferred to the mainland,Greece migrant camp fires 400 reenagers and children have been transferred to the mainland,Greece migrant camp fires 400 teenagers and children have been transferred to the mainland
5846,2020-09-10 10:22:19,BBCNEWS,4,BBCNEWS_20200910_090000_BBC_News/start/4920,Greece migrant camp ï¬res. European Commission Vice-Presidem to visi' Lesbos later,Greece migrant camp res European Commission VicePresidem to visi Lesbos later,Greece migrant camp receives European Commission Vice President to visit Lesbos later
5860,2020-09-10 12:48:15,MSNBCW,3,MSNBCW_20200910_100000_Morning_Joe/start/10080,55% LATINO REGISTERED VOTERS BELIEVE BIDEN IS DOING. A GOOD JOB 0F REACHING OUT TO HISPANIC COMMUNITY,55 LATINO REGISTERED VOTERS BELIEVE BIDEN IS DOING A GOOD JOB 0F REACHING OUT TO HISPANIC COMMUNITY,55 LATINO REGISTERED VOTERS BELIEVE BIDEN IS DOING A GOOD JOB OF REACHING OUT TO HISPANIC COMMUNITY
5877,2020-09-10 16:29:26,BBCNEWS,3,BBCNEWS_20200910_160000_BBC_News/start/1740,Greece migrant camp fires. Greek ships r0 help shelter migrams after fire,Greece migrant camp fires Greek ships r0 help shelter migrams after fire,Greece migrant camp fires Greek ships to help shelter migrants after fire
5878,2020-09-10 16:29:31,BBCNEWS,2,BBCNEWS_20200910_160000_BBC_News/start/1740,Greece migrant camp fires. Merkel & Matron agree an initiative for EU to rake in 400 minors,Greece migrant camp fires Merkel Matron agree an initiative for EU to rake in 400 minors,Greece migrant camp fires Merkel and Macron agree on an initiative for EU to take in 400 minors
5879,2020-09-10 16:29:45,BBCNEWS,2,BBCNEWS_20200910_160000_BBC_News/start/1740,Greece migrant camp fires. Hosting of minors would be shared among EU member smes,Greece migrant camp fires Hosting of minors would be shared among EU member smes,Greece migrant camp fires Hosting of minors would be shared among EU member states
5880,2020-09-10 16:29:57,BBCNEWS,2,BBCNEWS_20200910_160000_BBC_News/start/1740,Greece migrant camp fires. Many have slept rough on roads and in car parks,Greece migrant camp fires Many have slept rough on roads and in car parks,Greece migrant camp fires Many have slept rough on roads and in car parks
5881,2020-09-10 16:30:08,BBCNEWS,3,BBCNEWS_20200910_160000_BBC_News/start/1800,Greece migrant camp fires. Greek aurhorities racing to shelter thousands of asylum seekers,Greece migrant camp fires Greek aurhorities racing to shelter thousands of asylum seekers,Greece migrant camp fires Greek authorities racing to shelter thousands of asylum seekers
5887,2020-09-10 18:18:27,MSNBCW,9,MSNBCW_20200910_180000_MSNBC_Live_With_Katy_Tur/start/1080,DHS OFFICIAL CLAIMS HE WAS TOLD TO. SUPPRESS INTEL ON RUSSIAN INTERFERENCE,DHS OFFICIAL CLAIMS HE WAS TOLD TO SUPPRESS INTEL ON RUSSIAN INTERFERENCE,DHS official claims he was told to suppress intel on Russian interference
5888,2020-09-10 18:24:00,MSNBCW,3,MSNBCW_20200910_180000_MSNBC_Live_With_Katy_Tur/start/1440,DHS WHISTEBLOWEIi SAYS HE WAS TOLD T0 DOWNPLAY. THREAT OF WHITE SUPREMACIST VIOLENCE,DHS WHISTEBLOWEIi SAYS HE WAS TOLD T0 DOWNPLAY THREAT OF WHITE SUPREMACIST VIOLENCE,DHS whistleblower says he was told to downplay threat of white supremacist violence
5896,2020-09-11 00:36:48,FOXNEWSW,2,FOXNEWSW_20200911_000000_Tucker_Carlson_Tonight/start/2160,"1 > DANA PERINO | ""THE DAILY BRIEFING"" ANCHOR. . 1 RECENT POLLS SHOW TRUMP LEADING. i BIDEN WITH HISPANIC VOTERS IN FLORIDA",1 DANA PERINO THE DAILY BRIEFING ANCHOR 1 RECENT POLLS SHOW TRUMP LEADING i BIDEN WITH HISPANIC VOTERS IN FLORIDA,Recent polls show Trump leading Biden with Hispanic voters in Florida
5897,2020-09-11 00:38:11,FOXNEWSW,2,FOXNEWSW_20200911_000000_Tucker_Carlson_Tonight/start/2280,"1 > DANA PERINO I ""THE DAILY BRIEFING"" ANCHOR. . PERINO: HISPANICS ARE NOT VOTING. AS A BLOCK. THEIR VOTES MUST BE EARNED",1 DANA PERINO I THE DAILY BRIEFING ANCHOR PERINO HISPANICS ARE NOT VOTING AS A BLOCK THEIR VOTES MUST BE EARNED,Hispanics are not voting as a block; their votes must be earned
5901,2020-09-11 03:35:00,MSNBCW,8,MSNBCW_20200911_030000_The_11th_Hour_With_Brian_Williams/start/2100,"WHISTLEBLOWER: TRUMPâS ACTING DHS SECY. CHAD WOLF. HELD INTEL BECAUSE IT ""MADE THE PRESIDENT LOOK BAD""",WHISTLEBLOWER TRUMPS ACTING DHS SECY CHAD WOLF HELD INTEL BECAUSE IT MADE THE PRESIDENT LOOK BAD,Greece migrant camp fires; 13000 migrants
5904,2020-09-11 04:36:17,FOXNEWSW,2,FOXNEWSW_20200911_040000_Tucker_Carlson_Tonight/start/2160,ig'TRUMP IS POLLING WELL WITH HISPANIC VOTERS. . Iâ â Jtnniahf,igTRUMP IS POLLING WELL WITH HISPANIC VOTERS I Jtnniahf,TRUMP IS POLLING WELL WITH HISPANIC VOTERS
5908,2020-09-11 08:02:36,CNNW,7,CNNW_20200911_080000_CNN_Newsroom_Live/start/120,THOUSANDS WITHOUT SHELTER AFI'ER REFUGEE CAMP FIRE,THOUSANDS WITHOUT SHELTER AFIER REFUGEE CAMP FIRE,THOUSANDS WITHOUT SHELTER AFTER REFUGEE CAMP FIRE
5909,2020-09-11 08:35:22,CNNW,4,CNNW_20200911_080000_CNN_Newsroom_Live/start/2100,"GERMANY FRANCE TO TAKE IN HUNDREDS OF REFUGEE CHILDREN. . Refugee camp fire left about 13,000 without shelter",GERMANY FRANCE TO TAKE IN HUNDREDS OF REFUGEE CHILDREN Refugee camp fire left about 13000 without shelter,GERMANY FRANCE TO TAKE IN HUNDREDS OF REFUGEE CHILDREN
