,date,network,duration(s),tag,original_chyron,text_cleaned,llm_text
15030,2022-10-30 16:23:00,FOXNEWSW,3,FOXNEWSW_20221030_160000_Fox_News_Live/start/1380,FOX DRONE INFRARED CAM CAPTURES HUGE MIGRANT GROUP,FOX DRONE INFRARED CAM CAPTURES HUGE MIGRANT GROUP,FOX DRONE INFRARED CAM CAPTURES HUGE MIGRANT GROUP
15031,2022-10-30 16:57:07,BBCNEWS,2,BBCNEWS_20221030_163000_Iran/start/1620,MIgrant Centre attack,MIgrant Centre attack,MIgrant Centre attack
15036,2022-10-30 21:19:00,MSNBCW,46,MSNBCW_20221030_210000_PoliticsNation/start/1140,. THOUSANDS OF VENEZUELANS STRANDED. AFTER U.S. IMMIGRATION POLICY SHIFT,THOUSANDS OF VENEZUELANS STRANDED AFTER US IMMIGRATION POLICY SHIFT,THOUSANDS OF VENEZUELANS STRANDED AFTER US IMMIGRATION POLICY SHIFT
15037,2022-10-30 21:20:02,MSNBCW,2,MSNBCW_20221030_210000_PoliticsNation/start/1200,". REP. ESCOBAR TALKS IMMIGRATION CRISIS, TX BORDER ISSUES",REP ESCOBAR TALKS IMMIGRATION CRISIS TX BORDER ISSUES,REP ESCOBAR TALKS IMMIGRATION CRISIS TX BORDER ISSUES
15040,2022-10-30 22:47:00,FOXNEWSW,8,FOXNEWSW_20221030_220000_Fox_Report_With_Jon_Scott/start/2820,.  AGENTS ARREST SEX OFFENDERS CROSSING ILLEGALLY | America is,AGENTS ARREST SEX OFFENDERS CROSSING ILLEGALLY America is,AGENTS ARREST SEX OFFENDERS CROSSING ILLEGALLY America is
15041,2022-10-30 22:49:40,MSNBCW,12,MSNBCW_20221030_220000_American_Voices_With_Alicia_Menendez/start/2940,| BUSES OF MIGRANTS IN NYC,BUSES OF MIGRANTS IN NYC,BUSES OF MIGRANTS IN NYC
15042,2022-10-30 23:41:29,MSNBCW,3,MSNBCW_20221030_230000_American_Voices_With_Alicia_Menendez/start/2460,HUMAN COST OF GOP'S BUSING STUNT. . | SHARING THE STORIES OF MIGRANTS CAUGHT IN POLITICAL STUNT,HUMAN COST OF GOPS BUSING STUNT SHARING THE STORIES OF MIGRANTS CAUGHT IN POLITICAL STUNT,HUMAN COST OF GOPS BUSING STUNT SHARING THE STORIES OF MIGRANTS CAUGHT IN POLITICAL STUNT
15043,2022-10-30 23:42:39,MSNBCW,6,MSNBCW_20221030_230000_American_Voices_With_Alicia_Menendez/start/2520,HUMAN COST OF GOP'S BUSING STUNT. ALICIA MENENDEZ SPEAKS WITH MIGRANTS ARRIVING IN NYC FROM TX,HUMAN COST OF GOPS BUSING STUNT ALICIA MENENDEZ SPEAKS WITH MIGRANTS ARRIVING IN NYC FROM TX,HUMAN COST OF GOPS BUSING STUNT ALICIA MENENDEZ SPEAKS WITH MIGRANTS ARRIVING IN NYC FROM TX
15044,2022-10-30 23:44:57,MSNBCW,5,MSNBCW_20221030_230000_American_Voices_With_Alicia_Menendez/start/2640,HUMAN COST OF GOP'S BUSING STUNT. ORGANIZERS COME TOGETHER TO AID MIGRANTS IN NYC,HUMAN COST OF GOPS BUSING STUNT ORGANIZERS COME TOGETHER TO AID MIGRANTS IN NYC,HUMAN COST OF GOPS BUSING STUNT ORGANIZERS COME TOGETHER TO AID MIGRANTS IN NYC
15048,2022-10-31 07:22:57,MSNBCW,5,MSNBCW_20221031_060000_Dateline/start/4920,BIDEN ADMIN. CONSIDERING HOUSING HAITIAN. MIGRANTS IN THIRD COUNTRY OR GUANTANAMO BAY,BIDEN ADMIN CONSIDERING HOUSING HAITIAN MIGRANTS IN THIRD COUNTRY OR GUANTANAMO BAY,BIDEN ADMIN CONSIDERING HOUSING HAITIAN MIGRANTS IN THIRD COUNTRY OR GUANTANAMO BAY
15049,2022-10-31 07:43:54,CNNW,7,CNNW_20221031_070000_CNN_Newsroom_Live/start/2580,"""INCENDIARY DEVICES"" THROWN AT UK IMMIGRATION CENTER",INCENDIARY DEVICES THROWN AT UK IMMIGRATION CENTER,INCENDIARY DEVICES THROWN AT UK IMMIGRATION CENTER
15050,2022-10-31 08:36:23,FOXNEWSW,2,FOXNEWSW_20221031_080000_FOX__Friends_First/start/2160,RPT: BIDEN ADMIN MULLS KEEPING MIGRANTS AT GITMO,RPT BIDEN ADMIN MULLS KEEPING MIGRANTS AT GITMO,RPT BIDEN ADMIN MULLS KEEPING MIGRANTS AT GITMO
15051,2022-10-31 08:36:25,FOXNEWSW,2,FOXNEWSW_20221031_080000_FOX__Friends_First/start/2160,WH: AZ BORDER CONTAINERS 'UNAUTHORIZED TRESPASS',WH AZ BORDER CONTAINERS UNAUTHORIZED TRESPASS,WH AZ BORDER CONTAINERS UNAUTHORIZED TRESPASS
15052,2022-10-31 08:37:04,FOXNEWSW,8,FOXNEWSW_20221031_080000_FOX__Friends_First/start/2220,KARI LAKE VOWS TO DECLARE SOUTHERN BORDER INVASION,KARI LAKE VOWS TO DECLARE SOUTHERN BORDER INVASION,KARI LAKE VOWS TO DECLARE SOUTHERN BORDER INVASION
15053,2022-10-31 09:04:28,BBCNEWS,9,BBCNEWS_20221031_090000_BBC_News/start/240,Concerns over conditions at a migrant processing centre in Kent,Concerns over conditions at a migrant processing centre in Kent,Concerns over conditions at a migrant processing centre in Kent
15054,2022-10-31 09:04:41,BBCNEWS,8,BBCNEWS_20221031_090000_BBC_News/start/240,Migrant Crisis: Pressure on riome secretary. The site at Manston is said to be overcrowded,Migrant Crisis Pressure on riome secretary The site at Manston is said to be overcrowded,Migrant Crisis Pressure on Home Secretary The site at Manston is said to be overcrowded
15055,2022-10-31 09:04:49,BBCNEWS,7,BBCNEWS_20221031_090000_BBC_News/start/240,Migrant Crisis. Pressure on riome secretary. 100s of people were moved to the site yesterday after a fire attack,Migrant Crisis Pressure on riome secretary 100s of people were moved to the site yesterday after a fire attack,Migrant Crisis Pressure on Home Secretary 100s of people were moved to the site yesterday after a fire attack
15056,2022-10-31 09:05:00,BBCNEWS,6,BBCNEWS_20221031_090000_BBC_News/start/300,Migrant Crisis: Pressure on riome secretary. Labour and a senior Tory MP are demanding Home Sec addresses MPs,Migrant Crisis Pressure on riome secretary Labour and a senior Tory MP are demanding Home Sec addresses MPs,Migrant Crisis Pressure on Home Secretary Labour and a senior Tory MP are demanding Home Sec addresses MPs
15057,2022-10-31 09:05:11,BBCNEWS,2,BBCNEWS_20221031_090000_BBC_News/start/300,Migrant Crisis: Pressure on riome secretary. Sir Roger Gale MP for North Thanet raised concerns over the site,Migrant Crisis Pressure on riome secretary Sir Roger Gale MP for North Thanet raised concerns over the site,Migrant Crisis Pressure on Home Secretary Sir Roger Gale MP for North Thanet raised concerns over the site
15058,2022-10-31 09:05:24,BBCNEWS,2,BBCNEWS_20221031_090000_BBC_News/start/300,Migrant Crisis: Fressure on riome secretary. Itis expected PM and Home Secretary will discuss the situation,Migrant Crisis Fressure on riome secretary Itis expected PM and Home Secretary will discuss the situation,Migrant Crisis Pressure on Home Secretary It is expected PM and Home Secretary will discuss the situation
15059,2022-10-31 09:05:33,BBCNEWS,5,BBCNEWS_20221031_090000_BBC_News/start/300,Migrant Crisis: Pressure on riome secretary. Dozens of charities called for a 'kind and effective system' for migrants,Migrant Crisis Pressure on riome secretary Dozens of charities called for a kind and effective system for migrants,Migrant Crisis Pressure on Home Secretary Dozens of charities called for a kind and effective system for migrants
15060,2022-10-31 09:05:49,BBCNEWS,2,BBCNEWS_20221031_090000_BBC_News/start/300,Migrant crisis: Pressure on riome secretary. . An open letter to the Home Secretary urged safer routes for people to cometo the UK,Migrant crisis Pressure on riome secretary An open letter to the Home Secretary urged safer routes for people to cometo the UK,Migrant Crisis Pressure on Home Secretary An open letter to the Home Secretary urged safer routes for people to come to the UK
15061,2022-10-31 09:10:17,BBCNEWS,8,BBCNEWS_20221031_090000_BBC_News/start/600,Migrant Crisis: Pressure on riome secretary. Govt says it's controlling immigration and deterring traffickers,Migrant Crisis Pressure on riome secretary Govt says its controlling immigration and deterring traffickers,Migrant Crisis Pressure on Home Secretary Govt says it's controlling immigration and deterring traffickers
15063,2022-10-31 09:30:22,BBCNEWS,2,BBCNEWS_20221031_090000_BBC_News/start/1800,'UK Migrantovercrowding,UK Migrantovercrowding,UK Migrant overcrowding
15068,2022-10-31 12:38:16,BBCNEWS,6,BBCNEWS_20221031_100000_BBC_News/start/9480,Migrant crisis: Pressure on riome oecretary. Suella Braverman to give statement in the Commons this afternoon,Migrant crisis Pressure on riome oecretary Suella Braverman to give statement in the Commons this afternoon,Migrant Crisis Pressure on Home Secretary Suella Braverman to give statement in the Commons this afternoon
15069,2022-10-31 14:08:09,BBCNEWS,3,BBCNEWS_20221031_140000_BBC_News/start/480,Migrant crisis: Pressure on riome oecretary. Braverman or Jenrick to respond to Urgent Question on legal advice,Migrant crisis Pressure on riome oecretary Braverman or Jenrick to respond to Urgent Question on legal advice,Migrant Crisis Pressure on Home Secretary Braverman or Jenrick to respond to Urgent Question on legal advice
15071,2022-10-31 14:31:32,FOXNEWSW,2,FOXNEWSW_20221031_140000_Americas_Newsroom/start/1860,! TEXAS TROOPERS ARRESTING MIGRANTS FOR TRESPASSING,TEXAS TROOPERS ARRESTING MIGRANTS FOR TRESPASSING,TEXAS TROOPERS ARRESTING MIGRANTS FOR TRESPASSING
15073,2022-10-31 15:35:20,FOXNEWSW,3,FOXNEWSW_20221031_150000_The_Faulkner_Focus/start/2100,TEXAS DPS TRACKING MIGRANT RUNNERS AT NIGHT,TEXAS DPS TRACKING MIGRANT RUNNERS AT NIGHT,TEXAS DPS TRACKING MIGRANT RUNNERS AT NIGHT
15074,2022-10-31 15:35:32,FOXNEWSW,13,FOXNEWSW_20221031_150000_The_Faulkner_Focus/start/2100,RPT: WH WEIGHS SENDING HAITIAN MIGRANTS TO GITMO,RPT WH WEIGHS SENDING HAITIAN MIGRANTS TO GITMO,RPT WH WEIGHS SENDING HAITIAN MIGRANTS TO GITMO
15075,2022-10-31 15:35:51,FOXNEWSW,5,FOXNEWSW_20221031_150000_The_Faulkner_Focus/start/2100,RPT: ADMIN MAY HOUSE HAITIAN MIGRANTS AT GITMO,RPT ADMIN MAY HOUSE HAITIAN MIGRANTS AT GITMO,RPT ADMIN MAY HOUSE HAITIAN MIGRANTS AT GITMO
15080,2022-10-31 17:05:39,BBCNEWS,4,BBCNEWS_20221031_170000_BBC_News/start/300,Migrant crisis: Pressure on riome secretary. Suella Braverman resigned as Home Sec on 19 Oct over code breach,Migrant crisis Pressure on riome secretary Suella Braverman resigned as Home Sec on 19 Oct over code breach,Migrant crisis Pressure on Home Secretary Suella Braverman resigned as Home Sec on 19 Oct over code breach
15081,2022-10-31 17:05:49,BBCNEWS,11,BBCNEWS_20221031_170000_BBC_News/start/300,Migrant crisis: Pressure on riome Secretary. Home Secretary sent confidential govt data on personal email,Migrant crisis Pressure on riome Secretary Home Secretary sent confidential govt data on personal email,Migrant crisis Pressure on Home Secretary sent confidential govt data on personal email
15082,2022-10-31 17:07:00,BBCNEWS,6,BBCNEWS_20221031_170000_BBC_News/start/420,Migrant crisis: Pressure on riome secretary. Home Secretary due to address House of Commons on Manston centre conditions,Migrant crisis Pressure on riome secretary Home Secretary due to address House of Commons on Manston centre conditions,Migrant crisis Pressure on Home Secretary due to address House of Commons on Manston centre conditions
15083,2022-10-31 17:08:16,BBCNEWS,19,BBCNEWS_20221031_170000_BBC_News/start/480,Migrant crisis: Pressure on riome secretary. Home Sec says she has 'been transparent' about her mistakes,Migrant crisis Pressure on riome secretary Home Sec says she has been transparent about her mistakes,Migrant crisis Pressure on Home Secretary says she has been transparent about her mistakes
15084,2022-10-31 17:08:40,BBCNEWS,8,BBCNEWS_20221031_170000_BBC_News/start/480,Migrant crisis: Pressure on riome secretary. Suella Braverman was reappointed by Rishi Sunak last week,Migrant crisis Pressure on riome secretary Suella Braverman was reappointed by Rishi Sunak last week,Migrant crisis Pressure on Home Secretary Suella Braverman was reappointed by Rishi Sunak last week
15085,2022-10-31 17:09:18,BBCNEWS,5,BBCNEWS_20221031_170000_BBC_News/start/540,Migrant crisis: Pressure on riome secretary. Home Sec wrote to chair of Select Committee to explain events of 19 October,Migrant crisis Pressure on riome secretary Home Sec wrote to chair of Select Committee to explain events of 19 October,Migrant crisis Pressure on Home Secretary wrote to chair of Select Committee to explain events of 19 October
15086,2022-10-31 17:12:10,BBCNEWS,2,BBCNEWS_20221031_170000_BBC_News/start/720,riome Secretary statement. Braverman: Attacked migrant centre in Dover now 'fully operationalâ,riome Secretary statement Braverman Attacked migrant centre in Dover now fully operational,Home Secretary statement Braverman Attacked migrant centre in Dover now fully operational
15087,2022-10-31 17:14:06,BBCNEWS,3,BBCNEWS_20221031_170000_BBC_News/start/840,"riome Secretary statement. Home Secretary says country is facing 'global migration crisis""",riome Secretary statement Home Secretary says country is facing global migration crisis,Home Secretary statement Home Secretary says country is facing global migration crisis
15088,2022-10-31 17:28:00,BBCNEWS,4,BBCNEWS_20221031_170000_BBC_News/start/1680,riome Secretary statement. Home Secretary: Let's stop pretending they are all refugees in distress,riome Secretary statement Home Secretary Lets stop pretending they are all refugees in distress,Home Secretary statement Home Secretary Lets stop pretending they are all refugees in distress
15089,2022-10-31 17:28:28,BBCNEWS,2,BBCNEWS_20221031_170000_BBC_News/start/1680,"riome Secretary statement. Braverman: The system is broken, illegal migration is out of control",riome Secretary statement Braverman The system is broken illegal migration is out of control,Home Secretary statement Braverman The system is broken illegal migration is out of control
15090,2022-10-31 17:29:11,BBCNEWS,2,BBCNEWS_20221031_170000_BBC_News/start/1740,rHome oecretary statement. Home Sec: | am utterly serious about ending the scourge of illegal migration,rHome oecretary statement Home Sec am utterly serious about ending the scourge of illegal migration,Home Secretary statement Home Sec am utterly serious about ending the scourge of illegal migration
15091,2022-10-31 17:34:15,BBCNEWS,2,BBCNEWS_20221031_170000_BBC_News/start/2040,"SNP spokesperson on immigration, asylum and border control",SNP spokesperson on immigration asylum and border control,SNP spokesperson on immigration asylum and border control
15092,2022-10-31 17:41:26,BBCNEWS,2,BBCNEWS_20221031_170000_BBC_News/start/2460,riome Secretary statement. Braverman: People coming here illegally are not welcome,riome Secretary statement Braverman People coming here illegally are not welcome,Home Secretary statement Braverman People coming here illegally are not welcome
15094,2022-10-31 19:08:54,BBCNEWS,2,BBCNEWS_20221031_190000_Outside_Source/start/480,"Border Force Immigration Officer, 2001-2016. o] [T OUTSIDE SOURCE",Border Force Immigration Officer 20012016 o T OUTSIDE SOURCE,Border Force Immigration Officer 20012016
15097,2022-10-31 21:33:46,BBCNEWS,15,BBCNEWS_20221031_213000_The_Context_with_Christian_Fraser/start/180,Big rise in Albanian migrants in 2022,Big rise in Albanian migrants in 2022,Big rise in Albanian migrants in 2022
15098,2022-10-31 21:34:09,BBCNEWS,21,BBCNEWS_20221031_213000_The_Context_with_Christian_Fraser/start/240,Home Secretary under pressure over migration,Home Secretary under pressure over migration,Home Secretary under pressure over migration
15100,2022-10-31 23:19:55,FOXNEWSW,2,FOXNEWSW_20221031_230000_Jesse_Watters_Primetime/start/1140,DEPAPE IS A HOLESS ILLEGAL CRIMINAL ALIEN,DEPAPE IS A HOLESS ILLEGAL CRIMINAL ALIEN,DEPAPE IS A HOMELESS ILLEGAL CRIMINAL ALIEN
15102,2022-11-01 00:42:19,FOXNEWSW,2,FOXNEWSW_20221101_000000_Tucker_Carlson_Tonight/start/2520,KARI LAKE OPPONENT KATIE HOBBS BURGLED. AT HER HQ BY A SUSPECTED ILLEGAL IMMIGRANT,KARI LAKE OPPONENT KATIE HOBBS BURGLED AT HER HQ BY A SUSPECTED ILLEGAL IMMIGRANT,KARI LAKE OPPONENT KATIE HOBBS BURGLED AT HER HQ BY A SUSPECTED ILLEGAL IMMIGRANT
15105,2022-11-01 07:32:51,BBCNEWS,6,BBCNEWS_20221101_060000_Breakfast/start/5520,Immigration Minister,Immigration Minister,Immigration Minister
15106,2022-11-01 08:12:10,CNNW,29,CNNW_20221101_080000_CNN_Newsroom_Live/start/720,U.S. BORDER PATROL AGENTS FIRE PEPPER BALLS AT MIGRANTS,US BORDER PATROL AGENTS FIRE PEPPER BALLS AT MIGRANTS,US BORDER PATROL AGENTS FIRE PEPPER BALLS AT MIGRANTS
15107,2022-11-01 09:03:16,BBCNEWS,6,BBCNEWS_20221101_090000_BBC_News/start/180,Migrant crisis. Home Secretary accused of using inflammatory language,Migrant crisis Home Secretary accused of using inflammatory language,Migrant crisis Home Secretary accused of using inflammatory language
15108,2022-11-01 09:03:29,BBCNEWS,3,BBCNEWS_20221101_090000_BBC_News/start/180,Migrant crisis. Suella Braverman told MPs she wants to stop 'the invasion',Migrant crisis Suella Braverman told MPs she wants to stop the invasion,Migrant crisis Suella Braverman told MPs she wants to stop the invasion
15109,2022-11-01 09:03:40,BBCNEWS,3,BBCNEWS_20221101_090000_BBC_News/start/180,Migrant crisis. Braverman denied blocking use of hotels to ease pressure,Migrant crisis Braverman denied blocking use of hotels to ease pressure,Migrant crisis Braverman denied blocking use of hotels to ease pressure
15110,2022-11-01 09:07:39,BBCNEWS,3,BBCNEWS_20221101_090000_BBC_News/start/420,Migrant crisis. Chief Inspector of Prisons says Government must 'get a grip',Migrant crisis Chief Inspector of Prisons says Government must get a grip,Migrant crisis Chief Inspector of Prisons says Government must get a grip
15111,2022-11-01 09:07:55,BBCNEWS,3,BBCNEWS_20221101_090000_BBC_News/start/420,Migrant crisis. Widespread criticism of conditions at Manston processing centre,Migrant crisis Widespread criticism of conditions at Manston processing centre,Migrant crisis Widespread criticism of conditions at Manston processing centre
15112,2022-11-01 10:03:51,BBCNEWS,2,BBCNEWS_20221101_100000_BBC_News/start/180,(U Q i Elige b Y]. 46 migrants crossed the English Channel in a single boat yesterday,U Q i Elige b Y 46 migrants crossed the English Channel in a single boat yesterday,46 migrants crossed the English Channel in a single boat yesterday
15113,2022-11-01 10:09:00,BBCNEWS,3,BBCNEWS_20221101_100000_BBC_News/start/540,"(UL S i Elige b Y]. Total number of migrants who made the crossing this year is now 39,944",UL S i Elige b Y Total number of migrants who made the crossing this year is now 39944,Total number of migrants who made the crossing this year is now 39944
15114,2022-11-01 10:13:16,BBCNEWS,5,BBCNEWS_20221101_100000_BBC_News/start/780,"Migrant crisis. Conditions at Manston processing centre described as 'wretched""",Migrant crisis Conditions at Manston processing centre described as wretched,Migrant crisis Conditions at Manston processing centre described as wretched
15115,2022-11-01 10:14:04,BBCNEWS,2,BBCNEWS_20221101_100000_BBC_News/start/840,"Migrant crisis. Almost 40,000 have crossed the Channel in small boats this year",Migrant crisis Almost 40000 have crossed the Channel in small boats this year,Migrant crisis Almost 40000 have crossed the Channel in small boats this year
15117,2022-11-01 11:16:39,BBCNEWS,4,BBCNEWS_20221101_100000_BBC_News/start/4560,"Deputy Director, Migration Observatory at the University of Oxford",Deputy Director Migration Observatory at the University of Oxford,Deputy Director Migration Observatory at the University of Oxford
15118,2022-11-01 12:08:34,BBCNEWS,2,BBCNEWS_20221101_100000_BBC_News/start/7680,Migrant crisis. . Energy giant sees huge profit due to high oil and gas prices,Migrant crisis Energy giant sees huge profit due to high oil and gas prices,Migrant crisis Energy giant sees huge profit due to high oil and gas prices
15120,2022-11-01 13:26:14,FOXNEWSW,8,FOXNEWSW_20221101_130000_Americas_Newsroom/start/1560,MIGRANTS POUR ACROSS BORDER,MIGRANTS POUR ACROSS BORDER,MIGRANTS POUR ACROSS BORDER
15121,2022-11-01 14:17:05,FOXNEWSW,3,FOXNEWSW_20221101_140000_Americas_Newsroom/start/1020,TX TROOPERS CHASE MIGRANTS AFTER SMUGGLING ATTEMPT,TX TROOPERS CHASE MIGRANTS AFTER SMUGGLING ATTEMPT,TX TROOPERS CHASE MIGRANTS AFTER SMUGGLING ATTEMPT
15123,2022-11-01 14:18:45,FOXNEWSW,2,FOXNEWSW_20221101_140000_Americas_Newsroom/start/1080,BORDER PATROL FIRES PEPPER BALLS AT MIGRANTS }E}%ï¬lï¬,BORDER PATROL FIRES PEPPER BALLS AT MIGRANTS El,BORDER PATROL FIRES PEPPER BALLS AT MIGRANTS
15124,2022-11-01 14:19:32,BBCNEWS,3,BBCNEWS_20221101_140000_BBC_News/start/1140,AT Chis b. 46 migrants crossed the English Channel in a single boat yesterday,AT Chis b 46 migrants crossed the English Channel in a single boat yesterday,AT Chis b 46 migrants crossed the English Channel in a single boat yesterday
15126,2022-11-01 14:45:04,MSNBCW,2,MSNBCW_20221101_140000_Jose_Diaz-Balart_Reports/start/2700,' CPB FIRES PEPPERBALLS AT GROUP OF MIGRANTS ON TX BORDER,CPB FIRES PEPPERBALLS AT GROUP OF MIGRANTS ON TX BORDER,CBP FIRES PEPPER BALLS AT GROUP OF MIGRANTS ON TX BORDER
15127,2022-11-01 14:53:46,BBCNEWS,2,BBCNEWS_20221101_140000_BBC_News/start/3180,AT Chis b. Counter-terrorism police are now investigating attack on migrant centre,AT Chis b Counterterrorism police are now investigating attack on migrant centre,AT Chis b Counterterrorism police are now investigating attack on migrant centre
15129,2022-11-01 15:12:11,BBCNEWS,2,BBCNEWS_20221101_140000_BBC_News/start/4320,"U Clies b. Total number of migrants who made the crossing this year is now 39,944",U Clies b Total number of migrants who made the crossing this year is now 39944,U Clies b Total number of migrants who made the crossing this year is now 39944
15130,2022-11-01 15:38:58,FOXNEWSW,4,FOXNEWSW_20221101_150000_The_Faulkner_Focus/start/2280,MIGRANTS RUSH BORDER CARRYING HOME NATION FLAGS,MIGRANTS RUSH BORDER CARRYING HOME NATION FLAGS,MIGRANTS RUSH BORDER CARRYING HOME NATION FLAGS
15131,2022-11-01 16:41:49,BBCNEWS,2,BBCNEWS_20221101_140000_BBC_News/start/9660,"Migrant Crisis. Conditions at Manston processing centre described as 'wretched""",Migrant Crisis Conditions at Manston processing centre described as wretched,Migrant Crisis Conditions at Manston processing centre described as wretched
15132,2022-11-01 16:44:00,BBCNEWS,4,BBCNEWS_20221101_140000_BBC_News/start/9840,Migrant crisis. 66-year-old Andrew Leak named as suspect in fire bombing on Sunday,Migrant crisis 66yearold Andrew Leak named as suspect in fire bombing on Sunday,Migrant crisis 66-year-old Andrew Leak named as suspect in fire bombing on Sunday
15133,2022-11-01 16:44:39,BBCNEWS,2,BBCNEWS_20221101_140000_BBC_News/start/9840,"U Clies b. 4000 migrants housed at Manston centre, designed for 1600",U Clies b 4000 migrants housed at Manston centre designed for 1600,"Over 4,000 migrants housed at Manston centre designed for 1,600"
15134,2022-11-01 20:21:00,BBCNEWS,5,BBCNEWS_20221101_190000_Outside_Source/start/4860,UK migrant crisis,UK migrant crisis,UK migrant crisis
15137,2022-11-01 21:32:00,FOXNEWSW,3,FOXNEWSW_20221101_210000_The_Five/start/1920,"=. . o. M)CKDOWN CHEERLEADERS NOW WANT ""PANDEMIC AMNESTY"" |",o MCKDOWN CHEERLEADERS NOW WANT PANDEMIC AMNESTY,Worker shortage business owner calls for legal immigration plan
15138,2022-11-01 22:33:54,FOXNEWSW,2,FOXNEWSW_20221101_220000_Special_Report_With_Bret_Baier/start/1980,WORKER SHORTAGE. BUSINESS OWNER CALLS FOR LEGAL IMMIGRATION PLAN,WORKER SHORTAGE BUSINESS OWNER CALLS FOR LEGAL IMMIGRATION PLAN,Topic immigration and employment
15142,2022-11-01 23:22:52,CNNW,10,CNNW_20221101_230000_Erin_Burnett_OutFront/start/1320,"RUSSIAN BILLIONAIRE RENOUNCES CITIZENSHIP, SLAMS PUTIN'S WAR:. ""I HOPE MORE PROMINENT RUSSIAN BUSINESSMEN WILL FOLLOW ME""",RUSSIAN BILLIONAIRE RENOUNCES CITIZENSHIP SLAMS PUTINS WAR I HOPE MORE PROMINENT RUSSIAN BUSINESSMEN WILL FOLLOW ME,"Over 400 migrants illegally enter Normandy, TX"
15146,2022-11-02 01:22:41,CNNW,7,CNNW_20221102_010000_CNN_Tonight/start/1320,GOP CANDIDATE 0'DEA ON MOVING MIGRANTS UNDER FALSE PRETENSES,GOP CANDIDATE 0DEA ON MOVING MIGRANTS UNDER FALSE PRETENSES,GOP CANDIDATE IDEA ON MOVING MIGRANTS UNDER FALSE PRETENSES
15147,2022-11-02 01:47:26,MSNBCW,4,MSNBCW_20221102_010000_Alex_Wagner_Tonight/start/2820,"/ @ OH GOP SENATE CANDIDATE COMPLAINS ABOUT ""POLITICS"". OF PELOSI ATTACK, THEN SAYS ATTACKER WAS ""ILLEGAL ALIEN""",OH GOP SENATE CANDIDATE COMPLAINS ABOUT POLITICS OF PELOSI ATTACK THEN SAYS ATTACKER WAS ILLEGAL ALIEN,OH GOP SENATE CANDIDATE COMPLAINS ABOUT POLITICS OF PELOSI ATTACK THEN SAYS ATTACKER WAS ILLEGAL ALIEN
15148,2022-11-02 02:13:47,BBCNEWS,5,,(Greece migrants. Dozens of people missing after migrant boats capsized,Greece migrants Dozens of people missing after migrant boats capsized,Greece migrants Dozens of people missing after migrant boats capsized
15149,2022-11-02 03:20:06,CNNW,22,CNNW_20221102_030000_CNN_Tonight/start/1200,NYT POLL: 55% OF LATINO VOTERS AGREE MORE. WITH DEMOCRATS ON ISSUE OF LEGAL IMMIGRATION,NYT POLL 55 OF LATINO VOTERS AGREE MORE WITH DEMOCRATS ON ISSUE OF LEGAL IMMIGRATION,NYT POLL 55 OF LATINO VOTERS AGREE MORE WITH DEMOCRATS ON ISSUE OF LEGAL IMMIGRATION
15156,2022-11-02 09:13:00,BBCNEWS,2,BBCNEWS_20221102_090000_BBC_News/start/780,Dover Iirebomb attack. Office for National Statistics to release new migration figures from 2021 Census,Dover Iirebomb attack Office for National Statistics to release new migration figures from 2021 Census,Dover firebomb attack Office for National Statistics to release new migration figures from 2021 Census
15157,2022-11-02 09:37:28,FOXNEWSW,2,FOXNEWSW_20221102_090000_FOX__Friends_First/start/2220,POLL: BORDER SECURITY TOP ISSUE FOR TX VOTERS (ETEglin,POLL BORDER SECURITY TOP ISSUE FOR TX VOTERS ETEglin,POLL BORDER SECURITY TOP ISSUE FOR TX VOTERS
15158,2022-11-02 10:19:00,BBCNEWS,4,BBCNEWS_20221102_100000_BBC_News/start/1140,Migration census 1igures. ONS data shows rise in number of peaple born outside UK,Migration census 1igures ONS data shows rise in number of peaple born outside UK,Migration census figures ONS data shows rise in number of people born outside UK
15159,2022-11-02 10:19:24,BBCNEWS,2,BBCNEWS_20221102_100000_BBC_News/start/1140,Migration census 1igures. Latest Census data shows increase by 2.5m of foreign-born since 2011,Migration census 1igures Latest Census data shows increase by 25m of foreignborn since 2011,Migration census figures Latest Census data shows increase by 2.5m of foreign born since 2011
15160,2022-11-02 10:19:35,BBCNEWS,2,BBCNEWS_20221102_100000_BBC_News/start/1140,Migration census 1igures. The 2021 survey counted 10m foreign-born people,Migration census 1igures The 2021 survey counted 10m foreignborn people,Migration census figures The 2021 survey counted 10m foreign born people
15161,2022-11-02 10:19:47,BBCNEWS,2,BBCNEWS_20221102_100000_BBC_News/start/1140,Migration census 1igures. India was the most common place of birth,Migration census 1igures India was the most common place of birth,Migration census figures India was the most common place of birth
15162,2022-11-02 10:19:57,BBCNEWS,3,BBCNEWS_20221102_100000_BBC_News/start/1140,"Migration census 1igures. 920,000 people of residents in England and Wales were born in India",Migration census 1igures 920000 people of residents in England and Wales were born in India,Migration census figures 920000 people of residents in England and Wales were born in India
15163,2022-11-02 10:22:00,FOXNEWSW,2,FOXNEWSW_20221102_100000_FOX_and_Friends/start/1320,. LSRR W R LR R. MIGRANTS ASSAULT BORDER AGENTS WITH FLAG POLE,LSRR W R LR R MIGRANTS ASSAULT BORDER AGENTS WITH FLAG POLE,MIGRANTS ASSAULT BORDER AGENTS WITH FLAG POLE
