,date,network,duration(s),tag,original_chyron,text_cleaned,llm_text
3937,2026-02-02 00:36:22,FOXNEWSW,3,FOXNEWSW_20260202_000000_The_Big_Weekend_Show/start/2160,WARNING THE LEFT. DEM STRATEGIST WARNS PARTY AGAINST ABOLISHING ICE,WARNING THE LEFT DEM STRATEGIST WARNS PARTY AGAINST ABOLISHING ICE,WARNING THE LEFT DEM STRATEGIST WARNS PARTY AGAINST ABOLISHING ICE
3939,2026-02-02 01:18:36,CNNW,26,CNNW_20260202_010000_CNN_Newsroom/start/1080,"TRUMP ON DEMANDS TO REFORM ICE: ""WE'LL TALK ABOUT IT""",TRUMP ON DEMANDS TO REFORM ICE WELL TALK ABOUT IT,TRUMP ON DEMANDS TO REFORM ICE WELL TALK ABOUT IT
3940,2026-02-02 01:21:15,CNNW,7,CNNW_20260202_010000_CNN_Newsroom/start/1260,MINNESOTA SCHOOLS DEAL WITH FALLOUT FROM IMMIGRATION SURGE,MINNESOTA SCHOOLS DEAL WITH FALLOUT FROM IMMIGRATION SURGE,MINNESOTA SCHOOLS DEAL WITH FALLOUT FROM IMMIGRATION SURGE
3941,2026-02-02 02:01:00,FOXNEWSW,2,FOXNEWSW_20260202_020000_Sunday_Night_in_America_With_Trey_Gowdy/start/60,HOMAN TAKES LEAD OF IMMIGRATION CRACKDOWN IN MN,HOMAN TAKES LEAD OF IMMIGRATION CRACKDOWN IN MN,HOMAN TAKES LEAD OF IMMIGRATION CRACKDOWN IN MN
3945,2026-02-02 02:07:00,FOXNEWSW,2,FOXNEWSW_20260202_020000_Sunday_Night_in_America_With_Trey_Gowdy/start/420,L =. . TENSIONS RISE OVER IMMIGRATION OPERATIONS IN MN,L TENSIONS RISE OVER IMMIGRATION OPERATIONS IN MN,TENSIONS RISE OVER IMMIGRATION OPERATIONS IN MN
3948,2026-02-02 02:14:42,FOXNEWSW,3,FOXNEWSW_20260202_020000_Sunday_Night_in_America_With_Trey_Gowdy/start/840,FACT VS. FICTION REGARDING IMMIGRATION ENFORCEMENT,FACT VS FICTION REGARDING IMMIGRATION ENFORCEMENT,FACT VS FICTION REGARDING IMMIGRATION ENFORCEMENT
3949,2026-02-02 02:20:40,FOXNEWSW,2,FOXNEWSW_20260202_020000_Sunday_Night_in_America_With_Trey_Gowdy/start/1200,SOUNDING OFF ON ICE,SOUNDING OFF ON ICE,SOUNDING OFF ON ICE
3951,2026-02-02 03:16:57,FOXNEWSW,3,FOXNEWSW_20260202_030000_One_Nation_With_Brian_Kilmeade/start/960,IMMIGRATION CRACKDOWN IMPACTS POPULATION,IMMIGRATION CRACKDOWN IMPACTS POPULATION,IMMIGRATION CRACKDOWN IMPACTS POPULATION
3952,2026-02-02 03:37:17,FOXNEWSW,2,FOXNEWSW_20260202_030000_One_Nation_With_Brian_Kilmeade/start/2220,"CNN PANELIST CALLS ICE AGENTS ""WHITE SUPREMACISTS'",CNN PANELIST CALLS ICE AGENTS WHITE SUPREMACISTS,CNN PANELIST CALLS ICE AGENTS WHITE SUPREMACISTS
3957,2026-02-02 06:06:03,CNNW,8,CNNW_20260202_060000_CNN_Newsroom_Live/start/360,FATHER & CHILD DETAINED BY 1.C.E. RETURN HOME TO MINNEAPOLIS. . 5-year-old Liam Conejo Ramos and his father Adrian were by immigration agents,FATHER CHILD DETAINED BY 1CE RETURN HOME TO MINNEAPOLIS 5yearold Liam Conejo Ramos and his father Adrian were by immigration agents,FATHER CHILD DETAINED BY ICE RETURN HOME TO MINNEAPOLIS 5-year-old Liam Conejo Ramos and his father Adrian were by immigration agents
3959,2026-02-02 07:07:56,CNNW,4,CNNW_20260202_070000_CNN_Newsroom_Live/start/420,MANY REMAINING IN THEIR HOMES AMID IMMIGRATION ARRESTS,MANY REMAINING IN THEIR HOMES AMID IMMIGRATION ARRESTS,MANY REMAINING IN THEIR HOMES AMID IMMIGRATION ARRESTS
3960,2026-02-02 07:42:12,CNNW,12,CNNW_20260202_070000_CNN_Newsroom_Live/start/2520,"BAD BUNNY, BILLIE EILISH, & MORE DENOUNCE I.C.E. ON STAGE. Voice of Nick Reilly | Content Editor, Rolling Stone UK",BAD BUNNY BILLIE EILISH MORE DENOUNCE ICE ON STAGE Voice of Nick Reilly Content Editor Rolling Stone UK,BAD BUNNY BILLIE EILISH MORE DENOUNCE ICE ON STAGE Voice of Nick Reilly Content Editor Rolling Stone UK
3961,2026-02-02 07:45:20,FOXNEWSW,2,FOXNEWSW_20260202_070000_FOX_News_Sunday/start/2700,NEWS | FOX POLL ASKS VOTERS ABOUT I.C.E. EFFORTS. IDAY TO DEPORT ILLEGAL IMMIGRANTS,NEWS FOX POLL ASKS VOTERS ABOUT ICE EFFORTS IDAY TO DEPORT ILLEGAL IMMIGRANTS,NEWS FOX POLL ASKS VOTERS ABOUT ICE EFFORTS TO DEPORT ILLEGAL IMMIGRANTS
3962,2026-02-02 08:08:20,CNNW,30,CNNW_20260202_080000_CNN_Newsroom_Live/start/480,IMMIGRATION CRACKDOWN DIRECTLY INFLUENCING SHUTDOWN TALKS,IMMIGRATION CRACKDOWN DIRECTLY INFLUENCING SHUTDOWN TALKS,IMMIGRATION CRACKDOWN DIRECTLY INFLUENCING SHUTDOWN TALKS
3964,2026-02-02 09:04:10,CNNW,2,CNNW_20260202_090000_American_Pulse/start/240,"Rural Town Wants Changes With Immigratibn Enforcement J. . Meeker County, Minnesota",Rural Town Wants Changes With Immigratibn Enforcement J Meeker County Minnesota,Rural Town Wants Changes With Immigration Enforcement J Meeker County Minnesota
3968,2026-02-02 10:02:48,FOXNEWSW,2,FOXNEWSW_20260202_100000_FOX__Friends_First/start/120,DEMS PUSH BACK AGAINST DHS FUNDING TO END SHUTDOWN,DEMS PUSH BACK AGAINST DHS FUNDING TO END SHUTDOWN,DEMS PUSH BACK AGAINST DHS FUNDING TO END SHUTDOWN
3970,2026-02-02 10:28:00,FOXNEWSW,2,FOXNEWSW_20260202_100000_FOX__Friends_First/start/1680,"SENATOR MURPHY ACCUSES I.C.E. OF. ""DISAPPEARING LEGAL RESIDENTS""",SENATOR MURPHY ACCUSES ICE OF DISAPPEARING LEGAL RESIDENTS,SENATOR MURPHY ACCUSES ICE OF DISAPPEARING LEGAL RESIDENTS
3974,2026-02-02 11:16:11,FOXNEWSW,11,FOXNEWSW_20260202_110000_FOX_and_Friends/start/960,LEAVITT: DEMS NEED TO STOP DEMONIZING I.C.E.,LEAVITT DEMS NEED TO STOP DEMONIZING ICE,LEAVITT DEMS NEED TO STOP DEMONIZING ICE
3975,2026-02-02 11:17:44,FOXNEWSW,3,FOXNEWSW_20260202_110000_FOX_and_Friends/start/1020,TRUMP DEFENDS NOEM AMID WIDESPREAD I.C.E. BACKLASH,TRUMP DEFENDS NOEM AMID WIDESPREAD ICE BACKLASH,TRUMP DEFENDS NOEM AMID WIDESPREAD ICE BACKLASH
3976,2026-02-02 11:24:12,CNNW,17,CNNW_20260202_110000_CNN_This_Morning/start/1440,"STARS SPEAK OUT AGAINST IMMIGRATION POLICIES & WEAR ""ICE OUT"" PINS",STARS SPEAK OUT AGAINST IMMIGRATION POLICIES WEAR ICE OUT PINS,STARS SPEAK OUT AGAINST IMMIGRATION POLICIES WEAR ICE OUT PINS
3977,2026-02-02 11:38:40,CNNW,22,CNNW_20260202_110000_CNN_This_Morning/start/2280,5-YEAR-OLD LIAM RAMOS BACK HOME AFTER BEING DETAINED BY ICE,5YEAROLD LIAM RAMOS BACK HOME AFTER BEING DETAINED BY ICE,5YEAROLD LIAM RAMOS BACK HOME AFTER BEING DETAINED BY ICE
3978,2026-02-02 11:41:41,CNNW,21,CNNW_20260202_110000_CNN_This_Morning/start/2460,MARSHALL PROJECT: 170 KIDS BEING HELD DAILY IN ICE FACILITIES,MARSHALL PROJECT 170 KIDS BEING HELD DAILY IN ICE FACILITIES,MARSHALL PROJECT 170 KIDS BEING HELD DAILY IN ICE FACILITIES
3979,2026-02-02 11:50:24,CNNW,9,CNNW_20260202_110000_CNN_This_Morning/start/3000,"PHILADELPHIA COUNCIL PUSHES NEW ""ICE OUT"" LEGISLATION",PHILADELPHIA COUNCIL PUSHES NEW ICE OUT LEGISLATION,PHILADELPHIA COUNCIL PUSHES NEW ICE OUT LEGISLATION
3980,2026-02-02 12:03:09,CNNW,4,CNNW_20260202_120000_CNN_News_Central/start/180,5-YEAR-OLD AND FATHER BACK IN MN AFTER RELEASE FROM ICE DETENTION,5YEAROLD AND FATHER BACK IN MN AFTER RELEASE FROM ICE DETENTION,5YEAROLD AND FATHER BACK IN MN AFTER RELEASE FROM ICE DETENTION
3983,2026-02-02 12:06:22,FOXNEWSW,13,FOXNEWSW_20260202_120000_FOX_and_Friends/start/360,WH: TRUMP WON'T BUDGE ON IMMIGRATION ENFORCEMENT,WH TRUMP WONT BUDGE ON IMMIGRATION ENFORCEMENT,WH TRUMP WONT BUDGE ON IMMIGRATION ENFORCEMENT
3984,2026-02-02 12:06:46,FOXNEWSW,2,FOXNEWSW_20260202_120000_FOX_and_Friends/start/360,POLL: TRUMP EARNS HIGHESTMARKS ON BORDER SECURITY ' 1,POLL TRUMP EARNS HIGHESTMARKS ON BORDER SECURITY 1,POLL TRUMP EARNS HIGHESTMARKS ON BORDER SECURITY 1
3987,2026-02-02 12:58:30,CNNW,14,CNNW_20260202_120000_CNN_News_Central/start/3480,ARTISTS DELIVER MESSAGES AGAINST ICE OPERATIONS AT GRAMMY AWARDS,ARTISTS DELIVER MESSAGES AGAINST ICE OPERATIONS AT GRAMMY AWARDS,ARTISTS DELIVER MESSAGES AGAINST ICE OPERATIONS AT GRAMMY AWARDS
3988,2026-02-02 12:58:45,CNNW,4,CNNW_20260202_120000_CNN_News_Central/start/3480,GRAMMY WINNERS EXPRESS THEIR SUPPORT FOR IMMIGRANTS,GRAMMY WINNERS EXPRESS THEIR SUPPORT FOR IMMIGRANTS,GRAMMY WINNERS EXPRESS THEIR SUPPORT FOR IMMIGRANTS
3989,2026-02-02 13:07:30,FOXNEWSW,2,FOXNEWSW_20260202_130000_FOX_and_Friends/start/420,POLL: 42% OF VOTERS OPPOSE ABOLISHING I.C.E.,POLL 42 OF VOTERS OPPOSE ABOLISHING ICE,POLL 42 OF VOTERS OPPOSE ABOLISHING ICE
3991,2026-02-02 14:08:38,MSNOW,2,MSNOW_20260202_110000_Morning_Joe/start/11280,"FEDERAL COURTS UNDERCUT TRUMP""S MASS DEPORTATION CAMPA. . 1IVE > AN mornina ine",FEDERAL COURTS UNDERCUT TRUMPS MASS DEPORTATION CAMPA 1IVE AN mornina ine,FEDERAL COURTS UNDERCUT TRUMP'S MASS DEPORTATION CAMPAIGN
3992,2026-02-02 14:10:53,CNNW,9,CNNW_20260202_140000_CNN_News_Central/start/600,"FEDERAL JUDGE BLASTS TRUMP'S ""ILL CONCEIVED AND. INCOMPETENTLY-IMPLEMENTED"" IMMIGRATION CRACKDOWN",FEDERAL JUDGE BLASTS TRUMPS ILL CONCEIVED AND INCOMPETENTLYIMPLEMENTED IMMIGRATION CRACKDOWN,FEDERAL JUDGE BLASTS TRUMP'S ILL-CONCEIVED AND INCOMPETENTLY IMPLEMENTED IMMIGRATION CRACKDOWN
3993,2026-02-02 15:04:25,FOXNEWSW,2,FOXNEWSW_20260202_150000_Americas_Newsroom/start/240,HOCHUL: DON'T WANT POLICE ENFORCING IMMIGRATION,HOCHUL DONT WANT POLICE ENFORCING IMMIGRATION,HOCHUL DOESN'T WANT POLICE ENFORCING IMMIGRATION
3994,2026-02-02 15:04:46,FOXNEWSW,3,FOXNEWSW_20260202_150000_Americas_Newsroom/start/240,BRUCE BLAKEMAN SLAMS HOCHUL'S IMMIGRATION POLICY,BRUCE BLAKEMAN SLAMS HOCHULS IMMIGRATION POLICY,BRUCE BLAKEMAN SLAMS HOCHUL'S IMMIGRATION POLICY
3995,2026-02-02 15:16:27,CNNW,17,CNNW_20260202_150000_The_Situation_Room/start/960,NO SIGN THAT IMMIGRATION CRACKDOWN IN MINNEAPOLIS IS ABOUT TO END,NO SIGN THAT IMMIGRATION CRACKDOWN IN MINNEAPOLIS IS ABOUT TO END,NO SIGN THAT IMMIGRATION CRACKDOWN IN MINNEAPOLIS IS ABOUT TO END
3998,2026-02-02 16:51:00,FOXNEWSW,3,FOXNEWSW_20260202_160000_The_Faulkner_Focus/start/3060,ARCTIC BLAST. . STARS PROTEST I.C.E. W/ PINS & SPEECHES AT GRAMMYS,ARCTIC BLAST STARS PROTEST ICE W PINS SPEECHES AT GRAMMYS,"ARCTIC BLAST STARS PROTEST ICE WITH PINS, SPEECHES AT GRAMMYS"
4000,2026-02-02 17:17:29,CNNW,16,CNNW_20260202_170000_Inside_Politics_With_Dana_Bash/start/1020,"DEMS DEMAND ICE WEAR BODY CAMS, END ROVING PATROLS,. TIGHTEN WARRANTS, REIN-IN FORCE BEFORE FUNDING DHS",DEMS DEMAND ICE WEAR BODY CAMS END ROVING PATROLS TIGHTEN WARRANTS REININ FORCE BEFORE FUNDING DHS,"DEMS DEMAND ICE WEAR BODY CAMS, END ROVING PATROLS, TIGHTEN WARRANTS, REIN IN FORCE BEFORE FUNDING DHS"
4004,2026-02-02 17:59:40,CNNW,19,CNNW_20260202_170000_Inside_Politics_With_Dana_Bash/start/3540,BAD BUNNY PROTESTS ICE AT GRAMMYS AHEAD OF SUPER BOWL PERFORMANCE,BAD BUNNY PROTESTS ICE AT GRAMMYS AHEAD OF SUPER BOWL PERFORMANCE,BAD BUNNY PROTESTS ICE AT GRAMMYS AHEAD OF SUPER BOWL PERFORMANCE
4007,2026-02-02 18:54:00,CNNW,25,CNNW_20260202_180000_CNN_News_Central/start/3240,2 MEASLES CASES CONFIRMED AT TEXAS IMMIGRATION FACILITY,2 MEASLES CASES CONFIRMED AT TEXAS IMMIGRATION FACILITY,2 MEASLES CASES CONFIRMED AT TEXAS IMMIGRATION FACILITY
4009,2026-02-02 19:21:00,FOXNEWSW,2,FOXNEWSW_20260202_190000_America_Reports/start/1260,"[ S&P WATCH. . 6,990.00. . .\. WH: TRUMP WON'T ""WAVER"" ON IMMIGRATION CRACKDOWN",SP WATCH 699000 WH TRUMP WONT WAVER ON IMMIGRATION CRACKDOWN,TRUMP WON'T WAVER ON IMMIGRATION CRACKDOWN
4012,2026-02-02 20:32:56,CNNW,4,CNNW_20260202_200000_CNN_News_Central/start/1920,COLUMBIA HEIGHTS OFFICIALS: ICE AGENTS HAVE TAKEN SEVERAL CHILDREN,COLUMBIA HEIGHTS OFFICIALS ICE AGENTS HAVE TAKEN SEVERAL CHILDREN,ICE AGENTS HAVE TAKEN SEVERAL CHILDREN
4013,2026-02-02 20:53:50,CNNW,2,CNNW_20260202_200000_CNN_News_Central/start/3180,"BAD BUNNY PROTESTS ICE DURING GRAMMY SPEECH SAYS, ""WE ARE AMERICANS"". . Bad Bunny | Makes history with Aloum of the Year win for ""Debi Tirar Mas Fotos""",BAD BUNNY PROTESTS ICE DURING GRAMMY SPEECH SAYS WE ARE AMERICANS Bad Bunny Makes history with Aloum of the Year win for Debi Tirar Mas Fotos,BAD BUNNY PROTESTS ICE DURING GRAMMY SPEECH
4015,2026-02-02 20:58:00,FOXNEWSW,2,FOXNEWSW_20260202_200000_The_Story_With_Martha_MacCallum/start/3480,|BLAKEMAN ICE COOPERATION HELPS REMOVE CRIMINALS ! 422'94?51 82. 1.08%,BLAKEMAN ICE COOPERATION HELPS REMOVE CRIMINALS 4229451 82 108,ICE COOPERATION HELPS REMOVE CRIMINALS
4017,2026-02-02 21:37:13,CNNW,10,CNNW_20260202_210000_The_Arena_With_Kasie_Hunt/start/2220,HOUSE DEBATES FUNDING BILL WITH GOP DIVIDED OVER ICE REFORMS,HOUSE DEBATES FUNDING BILL WITH GOP DIVIDED OVER ICE REFORMS,HOUSE DEBATES FUNDING BILL WITH GOP DIVIDED OVER ICE REFORMS
4019,2026-02-02 22:01:43,FOXNEWSW,4,FOXNEWSW_20260202_220000_The_Five/start/60,"""F**K ICEI"". STARS USE GRAMMYS TO PROTEST TRUMP'S IMMIGRATION AGENDA",FK ICEI STARS USE GRAMMYS TO PROTEST TRUMPS IMMIGRATION AGENDA,STARS USE GRAMMYS TO PROTEST TRUMP'S IMMIGRATION AGENDA
4021,2026-02-02 22:30:19,FOXNEWSW,2,FOXNEWSW_20260202_220000_The_Five/start/1800,AGEXTORS USING APPS TO TRACK ICE VEHICI.ES',AGEXTORS USING APPS TO TRACK ICE VEHICIES,TRACKING ICE VEHICLES
4023,2026-02-02 22:32:41,FOXNEWSW,3,FOXNEWSW_20260202_220000_The_Five/start/1920,DANGEROUS DOXXING. HACKERS TARGET ICE AGENTS BY DUMPING PERSONAL INFO,DANGEROUS DOXXING HACKERS TARGET ICE AGENTS BY DUMPING PERSONAL INFO,FEDERAL JUDGES REBUKE ICE FOR DEFYING COURT ORDERS
4025,2026-02-02 23:21:51,MSNOW,4,MSNOW_20260202_230000_The_Beat_With_Ari_Melber/start/1260,STARS PROTEST ICE. . THE =2 I\l WITH ARI MELBER,STARS PROTEST ICE THE 2 Il WITH ARI MELBER,COMPANIES FACE SCRUTINY OVER BUSINESS LINKS WITH ICE
4026,2026-02-02 23:40:29,CNNW,8,CNNW_20260202_230000_The_Lead_With_Jake_Tapper/start/2400,COMPANIES FACE SCRUTINY OVER BUSINESS LINKS WITH ICE,COMPANIES FACE SCRUTINY OVER BUSINESS LINKS WITH ICE,GALLOP LAUNCHES MONTHLONG BIG TECH BOYCOTT TO PROTEST ICE
4027,2026-02-02 23:44:30,CNNW,32,CNNW_20260202_230000_The_Lead_With_Jake_Tapper/start/2640,GALLOWAY LAUNCHES MONTH-LONG BIG TECH BOYCOTT TO PROTEST ICE,GALLOWAY LAUNCHES MONTHLONG BIG TECH BOYCOTT TO PROTEST ICE,ACTIVISTS TURN TO CORPORATE BOYCOTTS TO PUSH BACK ON ICE TACTICS
4033,2026-02-03 00:24:28,FOXNEWSW,2,FOXNEWSW_20260203_000000_The_Ingraham_Angle/start/1440,L. ROGUE TX JUDGE TRIES TO DERAIL IMMIGRATION EFFORTS,L ROGUE TX JUDGE TRIES TO DERAIL IMMIGRATION EFFORTS,L ROGUE TX JUDGE TRIES TO DERAIL IMMIGRATION EFFORTS
4034,2026-02-03 00:31:07,MSNOW,3,MSNOW_20260203_000000_The_Weeknight/start/1860,PUSHBACK GROWS AGAINST ICE AS DHS ISSUES BODY CAMS TO AGENTS =. . 1IVE > 7-20Â°â¢ weweekniaht,PUSHBACK GROWS AGAINST ICE AS DHS ISSUES BODY CAMS TO AGENTS 1IVE 720 weweekniaht,PUSHBACK GROWS AGAINST ICE AS DHS ISSUES BODY CAMS TO AGENTS
4035,2026-02-03 00:31:45,MSNOW,2,MSNOW_20260203_000000_The_Weeknight/start/1860,"LOCAL PROSECUTORS BAND TOGETHER TO HOLD ICE ACCOUNTABLE. . 1IVE > A4-21 ""â¢ weweekniaht. . '",LOCAL PROSECUTORS BAND TOGETHER TO HOLD ICE ACCOUNTABLE 1IVE A421 weweekniaht,LOCAL PROSECUTORS BAND TOGETHER TO HOLD ICE ACCOUNTABLE
4036,2026-02-03 00:45:27,CNNW,10,CNNW_20260203_000000_Erin_Burnett_OutFront/start/2700,5-YEAR-OLD AND HIS FATHER RELEASED FROM ICE CUSTODY; DOJ MAY APPEAL,5YEAROLD AND HIS FATHER RELEASED FROM ICE CUSTODY DOJ MAY APPEAL,5 YEAR OLD AND HIS FATHER RELEASED FROM ICE CUSTODY DOJ MAY APPEAL
4041,2026-02-03 01:12:17,CNNW,11,CNNW_20260203_010000_Anderson_Cooper_360/start/720,"UPDATE ON 5-YEAR OLD BOY, DAD FREED FROM ICE DETENTION",UPDATE ON 5YEAR OLD BOY DAD FREED FROM ICE DETENTION,UPDATE ON 5 YEAR OLD BOY DAD FREED FROM ICE DETENTION
4047,2026-02-03 01:56:24,CNNW,8,CNNW_20260203_010000_Anderson_Cooper_360/start/3360,"5-YEAR-OLD BOY, FATHER BACK IN MN AFTER RELEASE FROM ICE DETENTION",5YEAROLD BOY FATHER BACK IN MN AFTER RELEASE FROM ICE DETENTION,5 YEAR OLD BOY'S FATHER BACK IN MN AFTER RELEASE FROM ICE DETENTION
4048,2026-02-03 01:58:53,CNNW,9,CNNW_20260203_010000_Anderson_Cooper_360/start/3480,"MINNESOTA SCHOOL DISTRICT: âWE WANT ALL CHILDREN TO BE. RELEASED FROM DETENTION CENTERS"" & REUNITED WITH FAMILIES",MINNESOTA SCHOOL DISTRICT WE WANT ALL CHILDREN TO BE RELEASED FROM DETENTION CENTERS REUNITED WITH FAMILIES,MINNESOTA SCHOOL DISTRICT WE WANT ALL CHILDREN TO BE RELEASED FROM DETENTION CENTERS REUNITED WITH FAMILIES
4049,2026-02-03 02:06:00,FOXNEWSW,2,FOXNEWSW_20260203_020000_Hannity/start/360,"TOP APPROPRIATIONS DEM SAYS SHE WILL VOTE TO @ "".. . REOPEN GOVERNMENT IN BID TO FORCE CHANGE AT ICE .",TOP APPROPRIATIONS DEM SAYS SHE WILL VOTE TO REOPEN GOVERNMENT IN BID TO FORCE CHANGE AT ICE,TOP APPROPRIATIONS DEM SAYS SHE WILL VOTE TO REOPEN GOVERNMENT IN BID TO FORCE CHANGE AT ICE
4050,2026-02-03 02:12:19,FOXNEWSW,2,FOXNEWSW_20260203_020000_Hannity/start/720,BILLIE EILISH SLAMS ICE IN GRAMMY SPEECH @@_,BILLIE EILISH SLAMS ICE IN GRAMMY SPEECH,BILLIE EILISH SLAMS ICE IN GRAMMY SPEECH
4051,2026-02-03 03:21:28,CNNW,9,CNNW_20260203_030000_CNN_NewsNight_With_Abby_Phillip/start/1260,CELEBRITIES PROTEST ICE AT GRAMMY AWARDS AMID CRACKDOWN,CELEBRITIES PROTEST ICE AT GRAMMY AWARDS AMID CRACKDOWN,CELEBRITIES PROTEST ICE AT GRAMMY AWARDS AMID CRACKDOWN
4059,2026-02-03 04:07:18,FOXNEWSW,2,FOXNEWSW_20260203_040000_Fox_News_at_Night/start/420,TIVLIIVL TRUFUOLY DA U UL L LU A U T U. . HOCHUL URGES BAN ON POLICE COOPERATION WITH I.C.E.,TIVLIIVL TRUFUOLY DA U UL L LU A U T U HOCHUL URGES BAN ON POLICE COOPERATION WITH ICE,HOCHUL URGES BAN ON POLICE COOPERATION WITH ICE
4060,2026-02-03 04:07:34,FOXNEWSW,3,FOXNEWSW_20260203_040000_Fox_News_at_Night/start/420,I.C.E. ARRESTS ILLEGAL ALIEN WITH LONG RAP SHEET,ICE ARRESTS ILLEGAL ALIEN WITH LONG RAP SHEET,ICE ARRESTS ILLEGAL ALIEN WITH LONG RAP SHEET
4063,2026-02-03 04:32:46,FOXNEWSW,2,FOXNEWSW_20260203_040000_Fox_News_at_Night/start/1920,DHS: I.C.E. WILL WEAR BODY CAMERAS IN MINNEAPOLIS,DHS ICE WILL WEAR BODY CAMERAS IN MINNEAPOLIS,DHS ICE WILL WEAR BODY CAMERAS IN MINNEAPOLIS
4065,2026-02-03 04:51:09,CNNW,7,CNNW_20260203_040000_Laura_Coates_Live/start/3060,BEN FOLDS ON WHY MUSIC ARTISTS ARE SLAMMING ICE,BEN FOLDS ON WHY MUSIC ARTISTS ARE SLAMMING ICE,BEN FOLDS ON WHY MUSIC ARTISTS ARE SLAMMING ICE
4066,2026-02-03 05:30:21,FOXNEWSW,3,FOXNEWSW_20260203_050000_The_Five/start/1800,AGEXTORS USING APPS TO TRACK ICE VEHICLES',AGEXTORS USING APPS TO TRACK ICE VEHICLES,AGENTS USING APPS TO TRACK ICE VEHICLES
4067,2026-02-03 05:31:51,FOXNEWSW,2,FOXNEWSW_20260203_050000_The_Five/start/1860,DHS ANNOUNCES BODY CAMS FOR OFFICERS IN MINNEAPOLIS,DHS ANNOUNCES BODY CAMS FOR OFFICERS IN MINNEAPOLIS,DHS ANNOUNCES BODY CAMS FOR OFFICERS IN MINNEAPOLIS
4069,2026-02-03 06:05:03,CNNW,14,CNNW_20260203_060000_The_Story_Is_With_Elex_Michaelson/start/300,HOUSE DEMOCRAT: MOST DEMOCRATS AGAINST ANY DHS FUNDING,HOUSE DEMOCRAT MOST DEMOCRATS AGAINST ANY DHS FUNDING,HOUSE DEMOCRAT MOST DEMOCRATS AGAINST ANY DHS FUNDING
4070,2026-02-03 06:29:14,CNNW,7,CNNW_20260203_060000_The_Story_Is_With_Elex_Michaelson/start/1740,MANAGING TRUMP'S IMMIGRATION CRACKDOWN IN CALIFORNIA,MANAGING TRUMPS IMMIGRATION CRACKDOWN IN CALIFORNIA,MANAGING TRUMP'S IMMIGRATION CRACKDOWN IN CALIFORNIA
4071,2026-02-03 06:39:10,CNNW,14,CNNW_20260203_060000_The_Story_Is_With_Elex_Michaelson/start/2340,BAD BUNNY TO HEADLINE SUPER BOWL HALFTIME SHOW. . Singer spoke out against I.C.E. on stage at the Grammy Awards,BAD BUNNY TO HEADLINE SUPER BOWL HALFTIME SHOW Singer spoke out against ICE on stage at the Grammy Awards,BAD BUNNY TO HEADLINE SUPER BOWL HALFTIME SHOW Singer spoke out against ICE on stage at the Grammy Awards
4072,2026-02-03 07:18:52,FOXNEWSW,2,FOXNEWSW_20260203_070000_Hannity/start/1080,MULLIN ON THE LEFT'S ATTACKS ON ICE AGENTS,MULLIN ON THE LEFTS ATTACKS ON ICE AGENTS,MULLIN ON THE LEFT'S ATTACKS ON ICE AGENTS
4073,2026-02-03 09:02:47,CNNW,2,CNNW_20260203_090000_American_Pulse/start/120,"Demonstrators Protest ICE, Show Support For Good & Preth]. . Chico, California",Demonstrators Protest ICE Show Support For Good Preth Chico California,Demonstrators Protest ICE
4074,2026-02-03 09:06:00,FOXNEWSW,2,FOXNEWSW_20260203_090000_The_Ingraham_Angle/start/360,&). CHICAGO MAYOR SIGNS .. TO PROSECUTE ICE AGENTS [ sl 4,CHICAGO MAYOR SIGNS TO PROSECUTE ICE AGENTS sl 4,CHICAGO MAYOR SIGNS TO PROSECUTE ICE AGENTS
4075,2026-02-03 09:17:10,CNNW,2,CNNW_20260203_090000_American_Pulse/start/1020,"Tempofary Protected Status To End For Haitian Immigfants. Springfield, Ohio",Tempofary Protected Status To End For Haitian Immigfants Springfield Ohio,Temporary Protected Status To End For Haitian Immigrants Springfield Ohio
4076,2026-02-03 09:24:49,FOXNEWSW,2,FOXNEWSW_20260203_090000_The_Ingraham_Angle/start/1440,ROGUE TX JUDGE TRIES TO DERAIL IMMIGRATION EFFORTS,ROGUE TX JUDGE TRIES TO DERAIL IMMIGRATION EFFORTS,ROGUE TX JUDGE TRIES TO DERAIL IMMIGRATION EFFORTS
4080,2026-02-03 10:07:20,CNNW,5,CNNW_20260203_100000_Early_Start_With_Rahel_Solomon/start/420,"FUNDING FOR DHS & I.C.E. AT CENTER OF GOVT, SPENDING DISPUTE",FUNDING FOR DHS ICE AT CENTER OF GOVT SPENDING DISPUTE,FUNDING FOR DHS ICE AT CENTER OF GOVT SPENDING DISPUTE
4083,2026-02-03 11:15:22,CNNW,18,CNNW_20260203_110000_CNN_This_Morning/start/900,FEDERAL JUDGE HALTS TRUMP'S EFFORT TO END PROTECTIONS FOR HAITIANS,FEDERAL JUDGE HALTS TRUMPS EFFORT TO END PROTECTIONS FOR HAITIANS,FEDERAL JUDGE HALTS TRUMPS EFFORT TO END PROTECTIONS FOR HAITIANS
4084,2026-02-03 11:26:36,CNNW,8,CNNW_20260203_110000_CNN_This_Morning/start/1560,BAD BUNNY DENOUNCES ICE AHEAD OF SUPER BOWL PERFORMANCE,BAD BUNNY DENOUNCES ICE AHEAD OF SUPER BOWL PERFORMANCE,BAD BUNNY DENOUNCES ICE AHEAD OF SUPER BOWL PERFORMANCE
